timestamp,open,high,low,close,volume,close_time,quote_asset_volume,num_trades,taker_buy_base_volume,taker_buy_quote_volume,ignore
2025-01-01 15:30:00,94160.5,94247.78,94089.16,94247.18,79.38959,1735746299999.0,7475697.7148624,13732.0,48.33091,4550996.2914787,0.0
2025-01-01 15:45:00,94247.19,94500.0,94242.98,94432.94,185.19613,1735747199999.0,17474469.4373651,28522.0,95.57549,9018145.4555401,0.0
2025-01-01 16:00:00,94432.94,94492.0,94250.0,94274.63,199.02193,1735748099999.0,18786175.3673795,24606.0,107.86619,10181268.9156942,0.0
2025-01-01 16:15:00,94274.62,94274.62,94096.01,94149.98,125.9484,1735748999999.0,11861356.4989978,24627.0,63.01282,5934122.4400373,0.0
2025-01-01 16:30:00,94149.99,94188.77,94017.37,94017.38,109.63532,1735749899999.0,10316034.5894299,20386.0,53.49059,5033486.1769159,0.0
2025-01-01 16:45:00,94017.37,94090.5,93922.0,94090.49,145.66819,1735750799999.0,13693085.0689689,17903.0,62.8379,5906298.768791,0.0
2025-01-01 17:00:00,94090.5,94131.66,93859.88,93863.12,90.49792,1735751699999.0,8504251.5131627,21570.0,41.07226,3859410.446976,0.0
2025-01-01 17:15:00,93863.12,93999.56,93760.93,93973.11,93.30655,1735752599999.0,8758842.6186356,15885.0,50.7357,4763249.3301334,0.0
2025-01-01 17:30:00,93973.12,94088.84,93973.11,94027.41,50.90413,1735753499999.0,4786648.6830115,10371.0,27.15682,2553502.8466801,0.0
2025-01-01 17:45:00,94027.4,94189.16,93897.75,94143.85,69.15935,1735754399999.0,6503312.3863513,13593.0,32.04036,3013434.5162983,0.0
2025-01-01 18:00:00,94143.84,94155.78,93936.44,93999.51,48.85342,1735755299999.0,4594031.6313032,12580.0,24.341,2288932.990446,0.0
2025-01-01 18:15:00,93999.52,94240.44,93999.51,94208.43,49.20466,1735756199999.0,4631520.1331395,10165.0,28.10824,2645900.5641493,0.0
2025-01-01 18:30:00,94208.43,94305.73,94191.73,94278.71,84.91808,1735757099999.0,8004456.6786577,15363.0,38.50811,3629810.8469243,0.0
2025-01-01 18:45:00,94278.72,94380.44,94234.24,94340.06,108.81215,1735757999999.0,10261839.1397691,15929.0,70.78538,6675890.2679565,0.0
2025-01-01 19:00:00,94340.06,94398.74,94275.39,94353.01,68.4588,1735758899999.0,6457937.2181858,16637.0,28.55939,2694044.7716981,0.0
2025-01-01 19:15:00,94353.02,94353.02,94168.01,94261.99,79.23436,1735759799999.0,7466926.753628,13594.0,31.06024,2926769.4276554,0.0
2025-01-01 19:30:00,94261.99,94450.81,94148.34,94447.76,95.96321,1735760699999.0,9049696.0042204,16231.0,51.37541,4845957.1448627,0.0
2025-01-01 19:45:00,94447.77,94823.75,94394.31,94627.07,301.46735,1735761599999.0,28528327.211501,38540.0,158.56595,15006291.0777843,0.0
2025-01-01 20:00:00,94627.08,94793.77,94627.07,94696.79,102.32169,1735762499999.0,9691242.0870092,12834.0,37.87359,3587123.4311698,0.0
2025-01-01 20:15:00,94696.79,94836.0,94579.83,94711.84,119.07787,1735763399999.0,11277494.0409351,14711.0,50.79742,4811438.599575,0.0
2025-01-01 20:30:00,94711.84,94797.17,94644.15,94724.02,87.92661,1735764299999.0,8328858.9554146,17340.0,41.62249,3942455.0620463,0.0
2025-01-01 20:45:00,94724.02,94852.7,94716.43,94786.23,115.09851,1735765199999.0,10912511.4037177,14356.0,61.65095,5845245.3588836,0.0
2025-01-01 21:00:00,94786.23,94917.87,94687.87,94772.73,188.9961,1735766099999.0,17919146.582789,18366.0,121.43786,11514927.5699122,0.0
2025-01-01 21:15:00,94772.72,95151.15,94766.49,94955.98,202.23035,1735766999999.0,19208013.1775583,26408.0,132.98695,12631164.129047,0.0
2025-01-01 21:30:00,94955.99,95000.0,94734.57,94788.8,109.74195,1735767899999.0,10407806.9992176,20563.0,41.26662,3913475.4620163,0.0
2025-01-01 21:45:00,94789.18,94984.85,94789.18,94978.48,135.84316,1735768799999.0,12890271.8408793,19928.0,67.34742,6390510.4850947,0.0
2025-01-01 22:00:00,94978.48,94997.32,94685.81,94836.01,128.48004,1735769699999.0,12181704.7767819,16051.0,53.81486,5102054.7084906,0.0
2025-01-01 22:15:00,94836.01,94859.42,94720.43,94735.5,87.78981,1735770599999.0,8321741.5862773,10518.0,34.19969,3241592.9281285,0.0
2025-01-01 22:30:00,94735.49,94970.34,94735.49,94955.21,103.91307,1735771499999.0,9854272.195457,10899.0,49.22755,4668049.0075994,0.0
2025-01-01 22:45:00,94955.2,94955.21,94767.77,94802.98,89.5911,1735772399999.0,8498634.5500528,12026.0,49.29239,4675638.4512857,0.0
2025-01-01 23:00:00,94802.99,94952.29,94666.3,94853.31,128.00262,1735773299999.0,12135955.6978153,23094.0,55.50466,5263092.4243788,0.0
2025-01-01 23:15:00,94853.31,94853.31,94600.0,94637.69,115.51909,1735774199999.0,10938587.9588568,15829.0,47.79463,4525439.4423452,0.0
2025-01-01 23:30:00,94637.69,94757.29,94542.0,94732.01,89.06956,1735775099999.0,8429918.8982338,15258.0,47.40051,4486015.8524779,0.0
2025-01-01 23:45:00,94732.01,94756.61,94591.21,94591.79,104.31657,1735775999999.0,9872484.510343,13878.0,49.7603,4708739.7873693,0.0
2025-01-02 00:00:00,94591.78,94627.53,94462.88,94530.31,146.5212,1735776899999.0,13850521.9727579,21353.0,51.71983,4889160.8375587,0.0
2025-01-02 00:15:00,94530.3,95200.0,94392.0,94928.71,353.05579,1735777799999.0,33477632.5276882,53271.0,188.89834,17913675.2538317,0.0
2025-01-02 00:30:00,94928.71,95166.67,94724.0,95105.0,383.98427,1735778699999.0,36489892.4775961,59684.0,168.28239,15988347.4263806,0.0
2025-01-02 00:45:00,95105.0,95381.7,94984.66,95128.59,298.20447,1735779599999.0,28405134.1325648,44534.0,171.12579,16299279.5697626,0.0
2025-01-02 01:00:00,95128.59,95516.0,95116.01,95337.0,555.50647,1735780499999.0,52954813.8865407,45430.0,346.25785,33008416.0434503,0.0
2025-01-02 01:15:00,95337.0,95418.41,95020.0,95081.09,193.60836,1735781399999.0,18436084.1164616,31562.0,99.82016,9509365.1331659,0.0
2025-01-02 01:30:00,95081.08,95081.09,94699.69,94996.5,324.87776,1735782299999.0,30817051.2330129,31087.0,169.81195,16107053.5984166,0.0
2025-01-02 01:45:00,94996.5,95001.36,94854.05,94862.72,69.37358,1735783199999.0,6584571.3700453,15373.0,36.61515,3475204.177015,0.0
2025-01-02 02:00:00,94862.73,95124.1,94803.03,95020.53,91.23554,1735784099999.0,8664105.6699679,20509.0,53.20195,5053096.5156565,0.0
2025-01-02 02:15:00,95020.53,95136.37,94840.0,95026.52,146.22033,1735784999999.0,13895633.9964253,18680.0,46.57234,4424428.7793174,0.0
2025-01-02 02:30:00,95026.51,95124.0,94829.0,95027.01,113.08153,1735785899999.0,10743374.0913289,18907.0,59.03318,5607769.7085149,0.0
2025-01-02 02:45:00,95027.0,95234.37,95027.0,95234.36,105.1126,1735786799999.0,9999044.272131,13700.0,62.72732,5967081.4296801,0.0
2025-01-02 03:00:00,95234.37,95299.24,94960.36,95005.1,107.66381,1735787699999.0,10241048.2513958,16968.0,45.72324,4348918.4853191,0.0
2025-01-02 03:15:00,95005.1,95151.0,95005.09,95075.77,71.16788,1735788599999.0,6766467.1725336,11296.0,45.93568,4367362.9809811,0.0
2025-01-02 03:30:00,95075.77,95093.83,94922.26,94922.26,51.55674,1735789499999.0,4897965.7086539,9418.0,24.26953,2305591.9100888,0.0
2025-01-02 03:45:00,94922.26,95017.46,94913.75,95010.33,59.89743,1735790399999.0,5688387.6103506,9879.0,25.91528,2461049.1928465,0.0
2025-01-02 04:00:00,95010.34,95273.45,94984.84,95157.15,169.16337,1735791299999.0,16093475.1075499,19836.0,77.11719,7336193.7575842,0.0
2025-01-02 04:15:00,95157.15,95206.78,95045.83,95173.88,65.08385,1735792199999.0,6191713.6966969,9340.0,30.87597,2937609.2984487,0.0
2025-01-02 04:30:00,95173.87,95970.0,95173.87,95812.79,473.70299,1735793099999.0,45318041.5749261,48681.0,306.38234,29302178.3682345,0.0
2025-01-02 04:45:00,95812.79,96000.0,95670.69,95708.07,217.66898,1735793999999.0,20869084.0318739,32742.0,114.27245,10957650.1303336,0.0
2025-01-02 05:00:00,95708.07,95729.01,95446.9,95470.01,164.74489,1735794899999.0,15736829.2737454,27340.0,69.56453,6644400.6535396,0.0
2025-01-02 05:15:00,95470.01,95800.0,95395.21,95760.99,349.41456,1735795799999.0,33417141.047079,23942.0,235.49648,22517378.4159216,0.0
2025-01-02 05:30:00,95760.98,95772.73,95686.04,95772.72,65.52381,1735796699999.0,6272813.423928,10748.0,28.69824,2747207.7910705,0.0
2025-01-02 05:45:00,95772.73,95775.37,95508.11,95596.48,122.43395,1735797599999.0,11704741.8470767,17193.0,33.66482,3219099.44158,0.0
2025-01-02 06:00:00,95596.48,95697.01,95477.0,95531.25,89.82692,1735798499999.0,8585663.6917908,17554.0,54.32951,5192855.4684597,0.0
2025-01-02 06:15:00,95531.25,95531.26,95380.04,95460.0,101.70014,1735799399999.0,9706966.0709043,15168.0,52.63943,5024109.9188103,0.0
2025-01-02 06:30:00,95460.0,95593.92,95384.57,95530.3,251.27885,1735800299999.0,23983594.0626913,15605.0,160.54754,15322868.3404519,0.0
2025-01-02 06:45:00,95530.31,95594.15,95469.07,95574.99,74.66181,1735801199999.0,7132225.3536789,10919.0,31.45491,3004491.1012552,0.0
2025-01-02 07:00:00,95575.0,95749.58,95505.35,95699.98,80.74038,1735802099999.0,7721131.701475,16567.0,51.25503,4901651.3345404,0.0
2025-01-02 07:15:00,95699.98,95836.0,95657.91,95773.3,129.52202,1735802999999.0,12404190.8109176,11431.0,69.96667,6700682.574396,0.0
2025-01-02 07:30:00,95773.3,95880.0,95736.48,95840.0,84.15619,1735803899999.0,8064959.15452,10357.0,42.02035,4026752.0248257,0.0
2025-01-02 07:45:00,95839.99,95850.49,95692.46,95822.0,158.20914,1735804799999.0,15154432.9072304,15109.0,86.18773,8255610.9092747,0.0
2025-01-02 08:00:00,95822.01,96050.03,95822.01,95963.58,222.49715,1735805699999.0,21343535.9271863,20247.0,145.28026,13937576.5397797,0.0
2025-01-02 08:15:00,95963.58,95982.87,95650.78,95721.42,193.20301,1735806599999.0,18512280.1381664,21668.0,98.57897,9447286.6907707,0.0
2025-01-02 08:30:00,95721.43,95944.32,95640.05,95944.31,105.48553,1735807499999.0,10108032.714359,17275.0,53.59266,5134647.0358572,0.0
2025-01-02 08:45:00,95944.31,96211.54,95924.24,96150.0,323.57594,1735808399999.0,31100149.7413253,25618.0,151.28455,14538088.3268222,0.0
2025-01-02 09:00:00,96150.0,96241.6,96036.86,96199.96,228.31899,1735809299999.0,21951097.4092013,21495.0,76.91735,7395736.1589317,0.0
2025-01-02 09:15:00,96199.95,96435.67,96199.95,96393.5,238.16134,1735810199999.0,22946831.9186913,28443.0,138.01638,13296667.9195916,0.0
2025-01-02 09:30:00,96393.51,96490.47,96342.0,96350.0,115.52566,1735811099999.0,11138800.5756829,20700.0,49.94459,4815521.7802694,0.0
2025-01-02 09:45:00,96350.0,96799.86,96287.87,96755.51,394.01929,1735811999999.0,38040496.4168053,37520.0,203.94098,19691641.9850392,0.0
2025-01-02 10:00:00,96755.51,96808.37,96563.77,96606.14,299.90431,1735812899999.0,28995137.6754224,30737.0,141.16232,13647809.1823204,0.0
2025-01-02 10:15:00,96606.14,96778.85,96603.43,96697.95,241.47105,1735813799999.0,23347963.4308131,17236.0,123.46925,11938406.3061831,0.0
2025-01-02 10:30:00,96697.95,96764.02,96590.36,96610.39,137.51479,1735814699999.0,13292946.962381,18535.0,60.5694,5855247.9516079,0.0
2025-01-02 10:45:00,96610.39,96722.23,96538.77,96708.0,147.85671,1735815599999.0,14288388.4303343,18184.0,68.73193,6642607.4271545,0.0
2025-01-02 11:00:00,96708.0,96876.38,96646.6,96759.98,156.53796,1735816499999.0,15147026.9692482,18090.0,77.98917,7547147.0869029,0.0
2025-01-02 11:15:00,96759.99,96760.0,96469.46,96556.16,207.7742,1735817399999.0,20070295.2305691,19485.0,92.74939,8958660.0012473,0.0
2025-01-02 11:30:00,96556.16,96727.27,96550.69,96691.9,99.39281,1735818299999.0,9605383.3110993,14387.0,40.14398,3879097.3435112,0.0
2025-01-02 11:45:00,96691.91,96789.47,96608.35,96732.99,69.95877,1735819199999.0,6765207.7161444,12407.0,32.302,3123724.5491181,0.0
2025-01-02 12:00:00,96733.0,96863.92,96682.69,96806.26,170.56502,1735820099999.0,16504799.9750302,16234.0,101.60455,9831289.0259641,0.0
2025-01-02 12:15:00,96806.27,96895.0,96609.42,96754.72,189.46097,1735820999999.0,18328816.2086753,23309.0,62.13949,6012292.8769133,0.0
2025-01-02 12:30:00,96754.72,96817.25,96611.0,96672.01,127.32909,1735821899999.0,12312842.0395403,18102.0,50.15314,4850643.7693733,0.0
2025-01-02 12:45:00,96672.0,96865.05,96672.0,96850.01,189.95002,1735822799999.0,18390430.0326685,17995.0,85.6755,8293859.3411113,0.0
2025-01-02 13:00:00,96850.01,96988.05,96744.74,96764.52,214.37184,1735823699999.0,20761868.4781123,22826.0,128.28862,12425868.2311523,0.0
2025-01-02 13:15:00,96764.52,96871.28,96630.0,96763.6,299.77165,1735824599999.0,28993687.3418175,20395.0,127.01551,12283380.8461572,0.0
2025-01-02 13:30:00,96763.61,96794.97,96597.15,96668.0,182.62813,1735825499999.0,17659042.6690468,27962.0,66.71332,6449992.9891016,0.0
2025-01-02 13:45:00,96668.0,96673.17,96436.0,96458.17,206.50285,1735826399999.0,19933510.7495156,24591.0,65.84317,6355207.6306168,0.0
2025-01-02 14:00:00,96458.17,96458.83,95924.6,96368.06,555.05322,1735827299999.0,53414076.8515149,71822.0,262.58083,25269508.0453053,0.0
2025-01-02 14:15:00,96368.06,96491.15,96144.01,96474.83,200.49301,1735828199999.0,19314172.8796582,31441.0,107.8722,10394292.0805783,0.0
2025-01-02 14:30:00,96474.83,97440.91,96267.45,96812.44,1284.79437,1735829099999.0,124331658.0762781,149385.0,674.12333,65246488.1993122,0.0
2025-01-02 14:45:00,96812.99,97360.88,96809.97,97256.49,966.76396,1735829999999.0,93910733.3188581,99819.0,500.3567,48607520.4082587,0.0
2025-01-02 15:00:00,97256.48,97323.16,96960.0,97034.78,544.44336,1735830899999.0,52874222.1105439,84503.0,225.37374,21889286.5894226,0.0
2025-01-02 15:15:00,97034.07,97104.0,96313.0,96666.85,516.76326,1735831799999.0,49943000.373056,97452.0,240.19975,23206227.697455,0.0
2025-01-02 15:30:00,96666.85,96744.82,96164.78,96346.24,573.48616,1735832699999.0,55275528.0996093,91047.0,252.71666,24354096.5007196,0.0
2025-01-02 15:45:00,96346.23,96639.66,96207.07,96455.01,372.35422,1735833599999.0,35918592.9453178,61378.0,185.75169,17922804.4625383,0.0
2025-01-02 16:00:00,96455.01,96721.23,96040.04,96652.57,411.77326,1735834499999.0,39676085.0632277,66206.0,261.48681,25200669.0825173,0.0
2025-01-02 16:15:00,96652.56,97387.15,96652.56,97387.15,506.26118,1735835399999.0,49150117.6811538,90134.0,247.92125,24069706.3261176,0.0
2025-01-02 16:30:00,97387.14,97600.0,97246.88,97438.33,475.40235,1735836299999.0,46319824.1577136,88673.0,248.4837,24210220.1583588,0.0
2025-01-02 16:45:00,97438.34,97650.0,97152.89,97229.74,331.59311,1735837199999.0,32292798.4208813,73159.0,153.34575,14937276.7109411,0.0
2025-01-02 17:00:00,97229.75,97591.84,97101.19,97546.33,196.87151,1735838099999.0,19165755.4968197,68941.0,109.28053,10641410.9407463,0.0
2025-01-02 17:15:00,97546.33,97554.34,97033.95,97084.41,287.60636,1735838999999.0,27983549.521871,59540.0,88.5752,8623463.0622166,0.0
2025-01-02 17:30:00,97084.41,97099.46,96333.95,96660.0,520.03326,1735839899999.0,50257719.5986688,108294.0,233.00909,22508004.8597375,0.0
2025-01-02 17:45:00,96659.51,96757.58,96325.44,96757.57,268.24662,1735840799999.0,25898037.6187267,100197.0,133.38906,12877895.1241942,0.0
2025-01-02 18:00:00,96757.57,97049.69,96400.0,96848.49,279.7285,1735841699999.0,27070846.5411365,102972.0,159.68712,15453586.1807374,0.0
2025-01-02 18:15:00,96848.49,97113.44,96740.0,96903.0,199.42168,1735842599999.0,19318573.1984943,74143.0,104.97077,10169329.9319413,0.0
2025-01-02 18:30:00,96902.99,97102.56,96634.61,97090.54,167.30004,1735843499999.0,16201049.5846115,57074.0,86.06628,8337045.0808319,0.0
2025-01-02 18:45:00,97090.54,97350.0,97024.19,97319.74,193.45438,1735844399999.0,18797907.3487933,63997.0,114.3012,11107255.4668831,0.0
2025-01-02 19:00:00,97319.74,97586.34,97212.81,97482.91,242.43572,1735845299999.0,23628573.5423382,61880.0,124.45327,12130661.762259,0.0
2025-01-02 19:15:00,97482.9,97777.0,97479.59,97600.0,163.41742,1735846199999.0,15954325.4968528,43627.0,87.1125,8504684.500506,0.0
2025-01-02 19:30:00,97600.0,97600.0,97200.0,97415.65,171.76112,1735847099999.0,16723387.3024321,55757.0,64.85967,6313253.0261334,0.0
2025-01-02 19:45:00,97415.64,97591.69,97286.45,97317.74,136.79539,1735847999999.0,13328827.2483735,47416.0,57.5291,5605030.570024,0.0
2025-01-02 20:00:00,97317.74,97769.23,97317.74,97769.23,152.49734,1735848899999.0,14883200.7322368,49507.0,81.73897,7977124.2526292,0.0
2025-01-02 20:15:00,97769.22,97839.5,97600.0,97600.0,189.21706,1735849799999.0,18496729.391318,49708.0,89.68924,8767585.066898,0.0
2025-01-02 20:30:00,97600.01,97728.93,97335.43,97462.0,162.13944,1735850699999.0,15808809.0113017,62934.0,65.63458,6399249.4073501,0.0
2025-01-02 20:45:00,97462.0,97705.88,97300.0,97306.46,214.99296,1735851599999.0,20956131.6196424,56739.0,112.52415,10968759.7099557,0.0
2025-01-02 21:00:00,97306.46,97355.77,97163.47,97219.73,126.53759,1735852499999.0,12305641.346261,22613.0,50.01683,4864131.9323879,0.0
2025-01-02 21:15:00,97219.73,97251.27,97060.52,97124.48,89.94205,1735853399999.0,8738791.2315878,19734.0,31.40104,3050972.0142274,0.0
2025-01-02 21:30:00,97124.48,97265.28,97040.16,97200.0,77.99605,1735854299999.0,7577986.8253078,20388.0,37.77528,3670335.702923,0.0
